Inoculum 1,1,1,15.46,0.0,5.0
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
14.429,5.643,2.361,0.616,8.786,642.808
9.621,5.228,2.187,0.308,4.393,648.036
4.812,0.418,0.175,0.308,4.394,648.454
Day,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
273.661,107.004,44.772,11.679,166.657,107.004
273.646,105.572,44.172,11.778,168.074,212.576
278.521,108.863,45.549,11.889,169.659,321.438
274.264,107.237,44.869,11.705,167.028,428.675
279.279,112.131,46.917,11.713,167.147,540.806
274.251,107.23,44.866,11.704,167.021,648.036
4.812,0.418,0.175,0.308,4.394,648.454
Cellu 11,1,0,14.28,2.42,5.0
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
9.283,4.895,2.023,0.307,4.387,4.895
9.284,0.509,0.21,0.615,8.775,5.404
13.926,5.151,2.128,0.615,8.775,10.555
9.285,4.897,2.023,0.307,4.388,15.451
13.928,5.151,2.129,0.615,8.777,20.602
9.285,4.897,2.024,0.307,4.389,25.499
9.285,0.508,0.21,0.615,8.777,26.008
13.929,5.152,2.129,0.615,8.777,31.16
9.29,4.901,2.025,0.307,4.389,36.06
13.929,5.152,2.129,0.615,8.777,41.212
9.285,4.897,2.024,0.307,4.389,46.109
9.286,0.509,0.21,0.615,8.777,46.618
13.93,5.152,2.129,0.615,8.778,51.77
9.286,4.898,2.024,0.307,4.389,56.668
13.93,5.152,2.129,0.615,8.778,61.82
9.286,4.898,2.024,0.307,4.389,66.717
9.286,0.508,0.21,0.615,8.778,67.225
9.287,0.508,0.21,0.615,8.779,67.734
13.932,9.543,3.943,0.307,4.39,77.277
13.932,5.153,2.129,0.615,8.779,82.429
9.288,4.898,2.024,0.307,4.39,87.328
9.288,0.509,0.21,0.615,8.78,87.837
9.286,0.507,0.209,0.615,8.78,88.343
13.933,9.543,3.943,0.307,4.39,97.886
9.287,0.509,0.21,0.615,8.778,98.396
13.934,9.544,3.944,0.307,4.39,107.939
9.29,0.509,0.21,0.615,8.78,108.448
9.29,0.51,0.211,0.615,8.779,108.959
13.933,9.543,3.943,0.307,4.39,118.501
9.29,0.509,0.211,0.615,8.781,119.011
13.931,9.544,3.944,0.307,4.388,128.555
9.286,0.507,0.21,0.615,8.779,129.062
9.287,0.51,0.211,0.615,8.777,129.572
13.927,9.54,3.942,0.307,4.388,139.112
9.284,0.509,0.21,0.615,8.775,139.621
13.926,9.538,3.941,0.307,4.388,149.159
9.284,0.509,0.21,0.615,8.775,149.667
9.284,1.982,0.819,0.511,7.301,151.65
13.926,8.063,3.332,0.411,5.862,159.713
9.284,0.508,0.21,0.615,8.776,160.221
13.926,9.538,3.941,0.307,4.388,169.76
9.284,0.509,0.21,0.615,8.776,170.268
9.285,1.983,0.819,0.511,7.302,172.251
13.927,8.065,3.333,0.41,5.862,180.316
9.284,1.983,0.819,0.511,7.301,182.299
13.926,8.064,3.332,0.41,5.862,190.363
9.285,0.508,0.21,0.615,8.777,190.871
9.288,3.469,1.434,0.407,5.818,194.34
13.929,6.58,2.719,0.515,7.349,200.92
9.286,1.983,0.819,0.511,7.304,202.903
13.932,8.07,3.335,0.411,5.863,210.972
